"","country","year","start","exports","schooling","growth","peace","concentration","lnpop","fractionalization","dominance"
"600","Korea",1995,0,0.0179999992251396,101,6.69000005722046,592,0.642000019550323,17.6220607757568,72,0
"601","Kuwait",1960,0,0.559000015258789,46,NA,172,0.00600000005215406,12.5353803634644,198,1
"602","Kuwait",1965,0,0.559000015258789,59,NA,232,0.00600000005215406,13.0626096725464,198,1
"603","Kuwait",1970,0,0.629999995231628,69,NA,292,0.00600000005215406,13.5198001861572,198,1
"604","Kuwait",1975,0,0.703000009059906,71,NA,352,0.00600000005215406,13.8224897384644,198,1
"605","Kuwait",1980,0,0.638999998569489,84,NA,412,0.00600000005215406,14.1339597702026,180,1
"606","Kuwait",1985,0,0.386000007390976,95,-8.45899963378906,472,0.00600000005215406,14.3531703948975,180,1
"607","Kuwait",1990,0,0.351000010967255,43,-13.0880002975464,532,0.00600000005215406,14.5692796707153,180,1
"608","Kuwait",1995,0,0.462999999523163,64,14.4090003967285,592,0.00499999988824129,14.2505302429199,180,1
"609","Laos",1960,1,0.00700000021606684,1,NA,43,0.490000009536743,14.5934600830078,3360,1
"610","Laos",1965,NA,0.00700000021606684,2,NA,NA,0.490000009536743,14.7042198181152,3360,1
"611","Laos",1970,NA,0.00700000021606684,5,NA,NA,0.490000009536743,14.813570022583,3360,1
"612","Laos",1975,0,0.00700000021606684,NA,NA,22,0.490000009536743,14.9220895767212,3360,1
"613","Laos",1980,0,0.00700000021606684,25,NA,82,0.490000009536743,14.9802198410034,3360,1
"614","Laos",1985,0,0.0219999998807907,27,NA,142,0.490000009536743,15.0947799682617,3360,1
"615","Laos",1990,0,0.0719999969005585,NA,0.66100001335144,202,0.490000009536743,15.2100200653076,3360,1
"616","Laos",1995,0,NA,31,3.60999989509583,262,0.488999992609024,15.3426504135132,3360,1
"617","Lebanon",1960,0,0.0500000007450581,25,NA,16,0.644999980926514,14.4927396774292,938,0
"618","Lebanon",1965,0,0.0500000007450581,33,NA,76,0.644999980926514,14.6397104263306,938,0
"619","Lebanon",1970,0,0.0500000007450581,49,NA,136,0.644999980926514,14.7775897979736,938,0
"620","Lebanon",1975,1,0.0359999984502792,50,NA,196,0.644999980926514,14.8962497711182,938,0
"621","Lebanon",1980,NA,0.0850000008940697,59,NA,NA,0.644999980926514,14.9149103164673,938,0
"622","Lebanon",1985,NA,0.0649999976158142,NA,NA,NA,0.644999980926514,15.0017900466919,938,0
"623","Lebanon",1990,NA,0.0439999997615814,71,NA,NA,0.644999980926514,15.1061201095581,938,0
"624","Lebanon",1995,0,0.0439999997615814,77,NA,27,0.643999993801117,15.203049659729,938,0
"625","Lesotho",1960,0,0.0769999995827675,3,NA,172,0.301999986171722,13.6762504577637,1472,1
"626","Lesotho",1965,0,0.0769999995827675,4,5.34999990463257,232,0.301999986171722,13.7778100967407,1472,1
"627","Lesotho",1970,0,0.0769999995827675,7,0.483000010251999,292,0.301999986171722,13.8775501251221,1472,1
"628","Lesotho",1975,0,0.0719999969005585,12,11.9619998931885,352,0.301999986171722,13.9869403839111,1449,1
"629","Lesotho",1980,0,0.0430000014603138,14,5.31599998474121,412,0.301999986171722,14.1281299591064,1426,1
